href	infobox
Karl_Wilhelm_Ferdinand_Solger	False
Karl_Wolfgang_Christoph_Schüz	False
Karl_Wolfskehl	False
Karl_von_Vogelsang	False
Karol_Wojtyla	False
Kaspar_von_Schwenkfeld	False
Katrin_Flikschuh	False
Keith_Campbell_(philosopher)	False
Keith_DeRose	False
Keith_Hart_(anthropologist)	False
Keith_Jenkins	False
Keith_Tester	False
Ken_Knabb	False
Kenneth_Kaye	False
Kent_Bach	False
Kevin_Carson	False
Kevin_Hogan_(writer)	False
Khen_Lampert	False
Khwaju_Kermani	False
Kirby_Page	False
Klaus-Jürgen_Grün	False
Klaus_Krippendorff	False
Kockar_Ata	False
Konstantin_Leontiev	False
Kristóf_Nyíri	False
Kurt_Goldstein	False
Kurt_Hahn	False
Kyle_Kulinski	False
Kūshyār_ibn_Labbān	False
L.A._Paul	False
L.M.Cook	False
L._Bonald	False
La_Revista_Blanca	False
Lacanian_movement	False
Lactantius	False
Lacydes_of_Cyrene	False
Lambert_Beauduin	False
Lamennais	False
Larry_Temkin	False
Laura_Perls	False
Laurence_Lampert	False
Lawrence_Hirschfeld	False
Leibniz	False
Leo_Schaya	False
Leon_Chwistek	False
Leonard_Hobhouse	False
Leonard_Savage	False
Leonardo_Bruni	False
Leopold_Kohr	False
Leszek_Sykulski	False
Lev_Naumenko	False
Levon_Abrahamian	False
Liberalism	False
Libertine	False
Lie_Yukou	False
Lilian_Knowles	False
Lionel_Thornton	False
Lisa_Guenther	False
List_of_Darul_Uloom_Deoband_alumni	False
List_of_Hanafis	False
List_of_Marxists	False
List_of_Wittgensteinian_philosophers	False
List_of_psychoanalysts	False
List_of_psychoanalytical_theorists	False
List_of_students_of_Mahmud_Hasan_Deobandi	False
List_of_writers_influenced_by_Aristotle	False
Liu_Shu-hsien	False
Liu_Xiaofeng_(academic)	False
Ljubljana_school_of_psychoanalysis	False
Llullism	False
Lorenz_Fuetscher	False
Lorenzo_Ferrero	False
Louis_Gabriel_Ambroise_de_Bonald	False
Louis_Hjelmslev	False
Louis_Paul_Émile_Richard	False
Louis_Pauly	False
Louis_Rougier	False
Louise_d'Épinay	False
Luc_Foisneau	False
Lucas_Introna	False
Lucius_Annaeus_Cornutus	False
Lucy_Green	False
Ludovico_Antonio_Muratori	False
Ludovico_Geymonat	False
Ludwig_Derleth	False
Ludwig_Ernst_von_Borowski	False
Ludwig_Landgrebe	False
Luigi_Firpo	False
Luigi_Pareyson	False
Luis_Galdames	False
Luis_Huerta	False
Luk_Van_Langenhove	False
Léon_Duguit	False
Maajid_Nawaz	False
Machajski	False
Madhhab	False
Maebh_Long	False
Mahfoud_Nahnah	False
Mahmoud_Shabestari	False
Mahmud_Hudayi	False
Mahāyāna	False
Maitham_Al_Bahrani	False
Majd_ad-Din_Ibn_Taymiyyah	False
Majid_Rahnema	False
Malaparte	False
Malcolm_Budd	False
Malcolm_Schofield	False
Manegold_of_Lautenbach	False
Manuel_González_Prada	False
Manzurul_Islam_Effendi	False
Marc_Hauser	False
Marc_Sangnier	False
Marc_Shell	False
Marcantonio_Zimara	False
Marcel_Cohen	False
Marco_Tarchi	False
Marcus_Cluvius_Rufus	False
Marcus_George_Singer	False
Marcus_Terentius_Varro	False
Margot_Fassler	False
Maria_Torok	False
Maria_de_Naglowska	False
Mariano_Grondona	False
Mario_Perniola	False
Mario_Teijeiro	False
Maritain	False
Mark_Bloch_(linguist)	False
Mark_Johnston_(philosopher)	False
Mark_Wrathall	False
Marlin_Miller	False
Marshall_Scott_Poole	False
Martianus_Capella	False
Martin_Beale	False
Martin_Cohen_(philosopher)	False
Martin_Hollis_(philosopher)	False
Martin_Kähler	False
Martin_Mosebach	False
Martine_Nida-Rümelin	False
Marva_Dawn	False
Marvin_Ellison_(theologian)	False
Marxist_geography	False
Mary_Bateson_(historian)	False
Mary_Main	False
Mary_Moody_Emerson	False
Mary_White_Ovington	False
Matilda_Ellen_Bishop	False
Matteo_Liberatore	False
Matthias_Joseph_Scheeben	False
Maurice_Blanchot	False
Maurice_Bouchor	False
Maurice_Brinton	False
Maurice_Godelier	False
Maurice_O'Connor_Drury	False
Maurice_Pradines	False
Maurice_de_Gandillac	False
Mawil_Izzi_Dien	False
Max_Lehmann_(historian)	False
Max_Picard	False
Max_Seiling	False
Maximus_of_Ephesus	False
Medard_Boss	False
Medieval_philosophy	False
Mehdi_Belhaj_Kacem	False
Meinhard_Schuster	False
Melayê_Cizîrî	False
Melchiorre_Gioia	False
Menaechmus	False
Menedemus	False
Menelaus_of_Alexandria	False
Menippus	False
Mental_Research_Institute	False
Merlin_Donald	False
Merold_Westphal	False
Metaphysical_painting	False
Michael_Ben-Eli	False
Michael_Christoph_Hanow	False
Michael_Denning	False
Michael_Elias_Marmura	False
Michael_Foster_(philosopher)	False
Michael_Fried	False
Michael_Hauskeller	False
Michael_Hays	False
Michael_Muhammad_Knight	False
Michael_Peter_Davis	False
Michael_Peter_Davis,	False
Michael_Psellos	False
Michael_Rea	False
Michael_Slote	False
Michel_Chevalier	False
Michel_Valsan	False
Middle_Ages	False
Middle_Eastern_philosophy	False
Middle_Platonism	False
Mieczysław_Szerer	False
Miguel_Giménez_Igualada	False
Milesian_school	False
Milosz_Paul_Rosinski	False
Minna_Specht	False
Mir_Damad	False
Mirza_Reza_Kermani	False
Mnesarchus_of_Athens	False
Mo'ayyeduddin_Urdi	False
Moacir_Gadotti	False
Moderatus_of_Gades	False
Modern_Philosophy	False
Modern_Platonism	False
Modern_physics	False
Modernism	False
Modibo_Kadalie	False
Mohammed_ibn_Qasim_al-Tamimi	False
Molecular_dynamics	False
Molecular_physics	False
Molecular_science	False
Monarchomachs	False
Monica_Coleman	False
Monsieur_Chouchani	False
Morgan_Crofton	False
Moritz_Geiger	False
Moritz_Wilhelm_Drobisch	False
Morris_Weitz	False
Moshe_Idel	False
Moulana_Muhammad_Amin_owaisi	False
Mozart	False
Mu'ayyid_al-Dīn_al-Jandī	False
Mu'tazila	False
Muhammad_Abu_Zahra	False
Muhammad_Amrullah	False
Muhammad_Hamid_al-Fiqqi	False
Muhammad_Qutb	False
Muhammad_al-Amin_al-Shanqiti	False
Muhammad_al-Arabi_al-Darqawi	False
Muhammad_bin_Jamil_Zeno	False
Muhibb-ud-Deen_Al-Khatib	False
Muhsin_Mahdi	False
Murilo_Rubião	False
Murray_Dry	False
Murshid	False
Mustafa_Naima	False
Mustafa_al-Maraghi	False
Muḥammad_Aʿlā_al-Tahānawī	False
Myles_Horton	False
Mária_Török	False
Mélanie_Lipinska	False
Mūsā_ibn_Shākir	False
Na'im_ibn_Musa	False
Nader_Ardalan	False
Nae_Ionescu	False
Nancey_Murphy	False
Nasreddin	False
Nathan_Tarcov	False
Natural_science	False
Nausiphanes	False
Nees_von_Esenbeck	False
Neilos_Kabasilas	False
Nelson_Cruikshank	False
Nelson_Thall	False
Neo-Aristotelianism_(literature)	False
Neo-Concrete_Movement	False
Neo-Kantianism	False
Neo-Lamarckism	False
Neo-Malthusianism	False
Neo-Thomism	False
Neo-scholasticism	False
Neoauthoritarianism	False
Neoplatonism	False
Neoplatonism_and_Christianity	False
Neoplatonism_and_Gnosticism	False
Neopythagoreanism	False
Neotaoism	False
New_Age_movement	False
New_Left	False
New_Testament	False
Newtonianism	False
Nicarete_of_Megara	False
Nick_Bostrom	False
Nicolas-Claude_Fabri_de_Peiresc	False
Nicolas-Edme_Rétif	False
Nicolas-Sylvestre_Bergier	False
Nicolas_Antoine_Boulanger	False
Nicolas_Baudeau	False
Nicolas_Ruwet	False
Nicole_Loraux	False
Nicomachus	False
Nicomachus_of_Gerasa	False
Niels_Åkerstrøm_Andersen	False
Nikolai_Shelgunov	False
Nikolay_Chernyshevsky	False
Nikolay_Danilevsky	False
Nina_Power	False
Nizam_al-Din_al-Nisapuri	False
Nizami_Aruzi	False
Noica	False
Norbert_Hornstein	False
Norman_F._Dixon	False
Norman_J._Wilson	False
Noël_Carroll	False
Numenius_of_Apamea	False
Nurcholish_Madjid	False
Nurettin_Topçu	False
Nuri_Pakdil	False
Négritude	False
Objectivism	False
Octave_Hamelin	False
Odes_of_Solomon	False
Old_Academy	False
Old_Testament	False
Ole_Thyssen	False
Olga_Silverstein	False
Oliver_Feltham	False
Oliver_Marchart	False
Olympiodorus_of_Thebes	False
Orichovius	False
Orphism_(religion)	False
Oscar_Mogollon	False
Oswald_von_Nell-Breuning	False
Otis_Dudley_Duncan	False
Otto_Ammon	False
Otto_Klineberg	False
Otto_Liebmann	False
Otto_Pfleiderer	False
Otto_Selz	False
Otto_von_Gierke	False
P._G._Wodehouse	False
P._T._Forsyth	False
Pakistan_Movement	False
Panayot_Butchvarov	False
Paolo_Mantegazza	False
Paolo_Orano	False
Paolo_Sarpi	False
Pappus_of_Alexandria	False
Pasicles_of_Thebes	False
Patrick_Baert	False
Patrick_Edward_Dove	False
Patrick_Wormald	False
Pau_Lu_Hsu	False
Paul-Yves_Nizan	False
Paul_Carlile	False
Paul_Daniell	False
Paul_E._Griffiths	False
Paul_Fauconnet	False
Paul_Ferdinand_Schilder	False
Paul_Fitzgerald_(philosopher)	False
Paul_Foulquié	False
Paul_Franco	False
Paul_Gottfried	False
Paul_Hensel	False
Paul_Janet	False
Paul_Lensch	False
Paul_Louis_Courier	False
Paul_Masson-Oursel	False
Paul_R._Mendes-Flohr	False
Paul_Veyne	False
Paul_Wernle	False
Paul_Yorck_von_Wartenburg	False
Paweł_Skrzydlewski	False
Pedro_Hurtado_de_Mendoza	False
Per_Andersen	False
Percy_Corbett	False
Peripatetic_school	False
Peripatetics	False
Persius	False
Peter_Beilharz	False
Peter_Checkland	False
Peter_Crockaert	False
Peter_Floyd	False
Peter_Fuller	False
Peter_Gelderloos	False
Peter_John_Olivi	False
Peter_Mayo	False
Peter_Munz	False
Peter_Snoy	False
Peter_Winch	False
Peter_of_Spain	False
Petrus_Aureolus	False
Phaedo_of_Elis	False
Phaleas_of_Chalcedon	False
Philip_Mairet	False
Philip_Mirowski	False
Philip_Rieff	False
Philippe_Bénéton	False
Philo_the_Dialectician	False
Philosophy	False
Philosophy_of_artificial_intelligence	False
Philosophy_of_biology	False
Physics	False
Physiocrats	False
Piera_Aulagnier	False
Piero_Gobetti	False
Piero_Martinetti	False
Pierre-Paul_Lemercier_de_La_Rivière_de_Saint-Médard	False
Pierre_Cabrol	False
Pierre_Ceffons	False
Pierre_Laffitte	False
Pierre_Lévy_(philosopher)	False
Pierre_Petit_(engineer)	False
Pierre_Renouvin	False
Pierre_d'Ailly	False
Pierre_des_Maizeaux	False
Pieter_Seuren	False
Pietro_Giordani	False
Pir_Sultan_Abdal	False
Platonic_Academy_(Florence)	False
Platonism	False
Platonism_in_Islamic_Philosophy	False
Platonism_in_the_Renaissance	False
Polish_Brethren	False
Political_philosophy	False
Political_realism	False
Polybius	False
Post-left_anarchy	False
Postanalytic_philosophy	False
Postliberal_theology	False
Postmodern_art	False
Prague_linguistic_circle	False
Prague_school	False
Pre-Raphaelite_Brotherhood	False
Pre-Socratic_philosophers	False
Pre-Socratic_philosophy	False
Pre-Socratics	False
Presocratics	False
Prochoros_Kydones	False
Prodicus	False
Protestant_theology	False
Protestantism	False
Protoscience	False
Pseudo-Apollodorus	False
Pseudo-Aristotle	False
Pyotr_Savitsky	False
Pythagoreanism	False
Pythagorism	False
Péreire_brothers	False
Qadi_al-Nu'man	False
Qatāda_ibn_Di'āma	False
Qira'at#The_Ten_Readers_&_Their_Transmitters_plus_the_four_aberrant_readings	False
Quintus_Junius_Rusticus	False
Quintus_Mucius_Scaevola_Augur	False
R.D._Laing	False
R._B._Bernstein	False
R._L._Nettleship	False
Radical_orthodoxy	False
Radovan_Richta	False
Raffaele_Garofalo	False
Ragnar_Granit	False
Ralph_Barton_Perry	False
Ralph_C._Hancock	False
Ralph_Lerner_(philosopher)	False
Ralph_Wendell_Burhoe	False
Ramchandra_Gandhi	False
Ramón_Flecha	False
Ranajit_Guha	False
Ranulph_Glanville	False
Rasim_Özdenören	False
Raymond_Ruyer	False
Raymond_of_Sabunde	False
Reception_theory	False
Reinhold_Schneider	False
Renaissance	False
René_Le_Senne	False
René_Leibowitz	False
René_Lourau	False
Reza_Shah-Kazemi	False
Rhoda_Métraux	False
Riccoldo_da_Monte_di_Croce	False
Richard_Borshay_Lee	False
Richard_Congreve	False
Richard_Cumberland_(philosopher)	False
Richard_De_Smet	False
Richard_E._Flathman	False
Richard_FitzRalph	False
Richard_Hönigswald	False
Richard_Johnson_(cultural_theorist)	False
Richard_Kroner	False
Richard_Llewellyn	False
Richard_Maurice_Bucke	False
Richard_Münch_(sociologist)	False
Richard_Porson	False
Richard_Rufus_of_Cornwall	False
Richard_Schacht	False
Richard_Smoley	False
Richard_Sorabji	False
Richard_Topping_(theologian)	False
Richard_Wagner	False
Richard_Wollheim	False
Richard_of_Saint_Victor	False
Rivka_Schatz_Uffenheimer	False
Rob_Nixon	False
Robert_Audi	False
Robert_B._Heilman	False
Robert_Coles_(psychiatrist)	False
Robert_Cummings_Neville	False
Robert_Dilts	False
Robert_Edmond_Grant	False
Robert_H._Lowie	False
Robert_Jameson	False
Robert_Kegan	False
Robert_Ludwick-Forster	False
Robert_M._Young_(academic)	False
Robert_McKenzie_(psephologist)	False
Robert_Nisbet	False
Robert_Pippin,	False
Robert_Spaemann	False
Robert_Warshow	False
Robert_von_Zimmermann	False
Roberto_Assagioli	False
Rodney_Clapp	False
Roger_Masters	False
Rogers_Albritton	False
Roland_Faber	False
Rolandas_Pavilionis	False
Romanticism	False
Ron_Dart	False
Ron_McClamrock	False
Roscellinus	False
Rossi-Landi	False
Roy_Harris_(linguist)	False
Roy_Wood_Sellars	False
Rubem_Braga	False
Rupert_Cross	False
Russell_Sturgis	False
Russian_Machism	False
Russian_Schellingianism	False
Rustum_Roy	False
Ruth_Fuller_Sasaki	False
Réda_Benkirane	False
S._F._C._Milsom	False
S._M._Shirokogoroff	False
Sabina_Lovibond	False
Saccheri	False
Saint_Bonaventure	False
Salafiyya	False
Salleh_Yaapar	False
Samuel_Clarke	False
Samuel_D._Press	False
Samuel_Hartlib	False
Samuel_ibn_Tibbon	False
Sarah_Hoagland	False
Sati'_al-Husri	False
Sayem_Ahmad	False
Scholasticism	False
School_of_Brentano	False
School_of_Chartres	False
School_of_Names	False
School_of_Saint_Victor	False
Science	False
Scotism	False
Scott_Weinstein	False
Scottish_Enlightenment	False
Second_scholasticism	False
Semerari	False
Semir_Zeki	False
September_Group	False
Sergei_Mareev	False
Sergei_Yakhontov	False
Serrarius	False
Seymour_Geisser	False
Shadia_Drury	False
Shah_Abdul_Karim_Bulri	False
Shah_Nimatullah_Wali	False
Shams_al-Din_al-Khalili	False
Shams_al-Dīn_al-Samarqandī	False
Shams_al‐Dīn_al‐Iṣfahānī	False
Sharaf_al-Dīn_Ismā'il_al-Jabartī	False
Shin'ichi_Hisamatsu	False
Shinkichi_Takahashi	False
Shlomo_Pines	False
Shlomo_Wolbe	False
Shukri_Mustafa	False
Sidney_Shoemaker	False
Siger_of_Brabant	False
Sigurður_Nordal	False
Simone_Weil	False
Simonides	False
Simplicius	False
Simplicius_of_Cilicia	False
Siraj_Qumri	False
Situationist_International	False
Skeptical_movement	False
Social_anthropology	False
Social_liberalism	False
Social_philosophy	False
Sophie_Grace_Chappell	False
Sophism	False
Sophists	False
Sosigenes_the_Peripatetic	False
Sossianus_Hierocles	False
Sotion_(Pythagorean)	False
Spaemann	False
Species_Traitor	False
St._Augustine	False
St._Thomas_Aquinas	False
St._Thomas_More	False
Stan_Goff	False
Stefan_Lorenz_Sorgner	False
Stefano_degli_Angeli	False
Stephan_Fuchs	False
Stephen_Menn	False
Stephen_Mennell	False
Stephen_Nachmanovitch	False
Steve_Reich	False
Steven_B._Smith_(professor)	False
Steven_French_(philosopher)	False
Steven_Shaviro	False
Stoic_philosophy	False
Stoicism	False
Stoics	False
Stuart_Dreyfus	False
Stuart_Henderson	False
Stéphane_Lupasco	False
Sudipta_Kaviraj	False
Sufian_ibn_Ahmad_al-Farahidi	False
Sufism	False
Sunni	False
Sunni_Muslims	False
Susan_Reynolds	False
Syed_Badiuddin_Zinda_Shah_Qutbul_Madar	False
Syed_Faizul_Karim	False
Syed_Mir_Hassan	False
Sylvain_Lazarus	False
Symbolism_(arts)	False
Systemic_coaching	False
Takiyettin_Mengüşoğlu	False
Talmud	False
Tan_Malaka	False
Taoic_religions	False
Tapduk_Emre	False
Taqi_al-Din_al-Hisni	False
Tatian	False
Tawus_ibn_Kaysan	False
Taylor_Carman	False
Teddy_Seidenfeld	False
Temenos_Academy	False
Tercio_Sampaio_Ferraz_Jr.	False
Teresa_de_Lauretis	False
Tersteegen	False
The_Frankfurt_School	False
The_Praxis_School	False
Theaetetus_(mathematician)	False
Themistoclea	False
Theodor_Reik	False
Theodore_Meliteniotes	False
Theodoric_of_Freiberg	False
Theodorus_of_Cyrene	False
Theodorus_the_Atheist	False
Theology	False
Theon_of_Alexandria	False
Thierry_Gontier	False
Thierry_de_Roucy	False
Thierry_of_Chartres	False
Thomas_A._McCarthy	False
Thomas_Abbt	False
Thomas_Anthony_Harris	False
Thomas_Ashe_(poet)	False
Thomas_Browne	False
Thomas_Carlyle	False
Thomas_Erskine_(theologian)	False
Thomas_L._Saaty	False
Thomas_Pangle	False
Thomas_R._Cole	False
Thomas_Sowell	False
Thomas_White_(scholar)	False
Thomas_Wilton	False
Thomas_of_Erfurt	False
Thomism	False
Thornton_Stringfellow	False
Thrasymachus_of_Corinth	False
Ticonius	False
Till_Kinzel	False
Timothy_Luke	False
Todd_Lawson	False
Tom_Baker_(priest)	False
Tom_Malleson	False
Tomáš_Štítný_ze_Štítného	False
Tony_D._Sampson	False
Tony_Honoré	False
Towiański	False
Tractarianism	False
Traditionalist_School	False
Traditionalist_School_(perennialism)	False
Trenton_Merricks	False
Trentowski	False
Tubby_Clayton	False
Tyler_Burge	False
Type_theory	False
Tyrannius_Rufinus	False
Ugo_Spirito	False
Ulrich_Horstmann	False
Umberto_Cassuto	False
Valentin_Magnan	False
Valentin_Voloshinov	False
Valentine_Weigel	False
Valeri_Korovin	False
Valery_Kovalenko	False
Varro	False
Vasily_Davydov	False
Veena_Das	False
Verse_(poetry)	False
Vicki_Hearne	False
Vicky_Colbert	False
Victor_Delbos	False
Victor_Turner	False
Victor_de_Riqueti,_marquis_de_Mirabeau	False
Vida_Dutton_Scudder	False
Vienna_Circle	False
Vincent_Carraud	False
Vincenzo_Cuoco	False
Visual_anthropology	False
Vitello	False
Vladimir_Karpets_(lawyer)	False
Vladimir_Karpovich_Dmitriev	False
Volmar	False
Vygotsky_Circle	False
W._G._Collingwood	False
W._R._Boyce_Gibson	False
W._V._O._Quine	False
Wagdy_Abd_el-Hamied_Mohamed_Ghoneim	False
Waggag_ibn_Zallu_al-Lamti	False
Wagner	False
Wahbi_Sulayman_Ghawji	False
Wahhabi	False
Wahid_Azal	False
Walter_Charleton	False
Walter_Sinnott-Armstrong	False
Walther_Mayer	False
Walton_Hale_Hamilton	False
Washington_Gladden	False
Werner_Dannhauser	False
Werner_Hamacher	False
Werner_Kaegi	False
Western_Christianity	False
Western_World	False
Western_Zhou_dynasty	False
Western_philosophy	False
Western_world	False
Wikipedia:Citation_needed	False
Wikipedia:Citing_sources	False
Wikipedia:Verifiability#Wikipedia_and_sources_that_mirror_or_use_it	False
Wilder_Penfield	False
Wilfred_Eade_Agar	False
Wilhelm_Heitmüller	False
Wilhelm_Kienzl	False
Wilhelm_Mühlmann	False
Wilhelm_Wackernagel	False
Wilhelm_Weitling	False
Willard_L._Sperry	False
Willem_H._Vanderburg	False
William_Christian_(political_scientist)	False
William_Fellner	False
William_Fontaine	False
William_Harry_Jellema	False
William_Henry_Hunt_(painter)	False
William_Irvine_(Canadian_politician)	False
William_Ivens	False
William_Minto	False
William_Pepperell_Montague	False
William_Reed_Huntington	False
William_Sherwood	False
William_Stoddart	False
William_T._Powers	False
William_Thiselton-Dyer	False
William_Thomas_Walsh	False
William_W._Cooper	False
William_of_St-Thierry	False
Wilson_Carey_McWilliams	False
Wolfgang_Abendroth	False
Wolfgang_Amadeus_Mozart	False
Wolfgang_Balzer	False
Wolfgang_Capito	False
Wolfgang_Iser	False
Wolfgang_Rudolph	False
Włodzimierz_Czerkawski	False
Yahya_Efendi	False
Yahya_ibn_Abi_Mansur	False
Yahya_ibn_Adi	False
Yahya_ibn_Yahya_al-Laythi	False
Yana_Milev	False
Yannis_Stavrakakis	False
Yaver_Javid	False
Yaḥyá_ibn_Yaḥyá	False
Yoshiyuki_Eisuke	False
Yunus_ibn_Habib	False
Yusuf_Hamadani	False
Yusuf_Islahi	False
Yves_Simon_(philosopher)	False
Zacharias_Werner	False
Zahiri	False
Zain_al-Din_al-'Iraqi	False
Zakariya_al-Qazwini	False
Zevedei_Barbu	False
Zhang_Zai	False
Zoroastrianism	False
Zu_al-Nun_al-Misri	False
Zufar_ibn_al-Hudhayl	False
Zygmunt_Krasiński	False
tps://ar.wikipedia.org/wiki/أحمد%20عبد%20الرحمن%20البنا%20الساعاتي	False
tps://ar.wikipedia.org/wiki/جاسم%20مهلهل%20الياسين	False
tps://ar.wikipedia.org/wiki/عبد%20الحميد%20البلالي	False
tps://ar.wikipedia.org/wiki/عبد%20الله%20المطوع	False
tps://ar.wikipedia.org/wiki/عبد%20المنعم%20صالح%20العلي%20العزي	False
tps://ar.wikipedia.org/wiki/لبيبة%20أحمد	False
tps://ar.wikipedia.org/wiki/محمد%20العوضي	False
tps://ar.wikipedia.org/wiki/محمد%20محمود%20الصواف	False
tps://ar.wikipedia.org/wiki/يوسف%20العظم	False
tps://bn.wikipedia.org/wiki/Harun%20Islamabadi	False
tps://bn.wikipedia.org/wiki/ছিদ্দিক%20আহমদ	False
tps://bn.wikipedia.org/wiki/জমির%20উদ্দিন%20নানুপুরী	False
tps://bn.wikipedia.org/wiki/শাহ%20মুহাম্মদ%20তৈয়ব	False
tps://cs.wikipedia.org/wiki/Amos%20Perlmutter	False
tps://cs.wikipedia.org/wiki/Ildefons%20Herwegen	False
tps://cs.wikipedia.org/wiki/Johann%20Pál%20Arnason	False
tps://de.wikipedia.org/wiki/Adolf%20Friedrich%20(Ethnologe)	False
tps://de.wikipedia.org/wiki/Adolf%20Julius%20Merkl	False
tps://de.wikipedia.org/wiki/Anton%20Hilckman	False
tps://de.wikipedia.org/wiki/Armin%20Nassehi	False
tps://de.wikipedia.org/wiki/Carl%20Kiesewetter	False
tps://de.wikipedia.org/wiki/Carl%20Mayer%20(Soziologe)	False
tps://de.wikipedia.org/wiki/Frieder%20Otto%20Wolf	False
tps://de.wikipedia.org/wiki/Friedrich%20Carl%20Fulda	False
